year,division,gender,event_code,place,athlete,class_year,team,time,meet,meet_date,qualifying_cutoff,qualifies
2025,D2,women,200,47,"Hughey, Tiffany",SR-4,NW Missouri,23.96,Un. of Central Missouri  Mule Relays,"Apr 11, 2025",22,False
2025,D2,women,200,49,"Minning, Eleanor",JR-3,Hillsdale,23.97,2025 Hillsdale College Tune-Up,"Apr 25, 2025",22,False
2025,D2,women,200,50,"Chenevey, Brianna",FR-1,Ashland,23.98,2025 Oliver Nikoloff,"Apr 4, 2025",22,False
2025,D2,women,200,50,"Chance, Nydia",SO-2,Fresno Pacific,23.98,2025 PacWest Track & Field Championships,"Apr 25, 2025",22,False
2025,D2,women,200,52,"Wartanian, Nellie",FR-1,Western Colorado,23.99,2025 RMAC Outdoor Track & Field Championship,"Apr 25, 2025",22,False
2025,D2,women,200,52,"Bennett, Bec",JR-3,Western Washington,23.99,Pacific Coast Intercollegiate,"Apr 17, 2025",22,False
2025,D2,women,200,54,"Kinnard, Danaya",SO-2,UC-Colo. Spgs.,24.0,2025 Loper Twilight,"May 10, 2025",22,False
2025,D2,women,200,54,"Holtman, Brooklynn",JR-3,Central Missouri,24.0,MIAA Outdoor Championships,"May 2, 2025",22,False
2025,D2,women,200,56,"Okoduwa, Eseose",SR-4,Converse,24.01,2025 Conference Carolinas Outdoor Track& Field Championship,"Apr 24, 2025",22,False
2025,D2,women,200,57,"Wallace, Rionna",JR-3,Stanislaus State,24.03,2025 CCAA Track & Field Championships / Pollo Campero,"May 1, 2025",22,False
2025,D2,women,200,57,"Dortch, Jordyn",SO-2,Alabama-Huntsville,24.03,Gulf South Conference T&F Championships 2025,"May 1, 2025",22,False
2025,D2,women,200,57,"Williams, Nevaeh",SO-2,Azusa Pacific,24.03,2025 PacWest Track & Field Championships,"Apr 25, 2025",22,False
2025,D2,women,200,60,"Kur, Nyanas",SR-4,Augustana (S.D.),24.04,NSIC Outdoor Championship,"May 8, 2025",22,False
2025,D2,women,200,61,"Brookins-Fleming, Sai",SO-2,Central Oklahoma,24.05,WT Last Chance,"May 11, 2025",22,False
2025,D2,women,200,61,"Diaz, Alaina",JR-3,Grand Valley St.,24.05,GVSU Last Day/Chance Meet,"May 11, 2025",22,False
2025,D2,women,200,63,"Morris, Candace",SO-2,West Virginia St.,24.07,Mountain East Conference Outdoor Track & Field Championships,"Apr 27, 2025",22,False
2025,D2,women,200,64,"Swartwout, Summer",FR-1,Cedarville,24.09,Tennessee Invite,"Apr 4, 2025",22,False
2025,D2,women,200,64,"Coleman, Lauren",FR-1,Drury,24.09,Southwest Baptist Invitational,"Mar 27, 2025",22,False
2025,D2,women,200,64,"Hines, Deja",FR-1,Alabama-Huntsville,24.09,Gulf South Conference T&F Championships 2025,"May 1, 2025",22,False
2025,D2,women,200,67,"Randolph, Shaniya",SO-2,Fresno Pacific,24.11,2025 PacWest Track & Field Championships,"Apr 25, 2025",22,False
2025,D2,women,200,68,"Palacio-Lewis, Lily",SR-4,West Chester,24.12,2025 PSAC Outdoor Track & Field Championships,"May 8, 2025",22,False
2025,D2,women,200,69,"Kennedy, Jayla",FR-1,Clark Atlanta,24.13,SIAC TRACK AND FIELD CHAMPIONSHIPS 2025,"Apr 23, 2025",22,False
2025,D2,women,200,70,"D'Almeida, Norah",JR-3,Minnesota State,24.14,Gary Wilson Invitational,"Apr 23, 2025",22,False
2025,D2,women,200,70,"James, Jessica",JR-3,Cal Poly Pomona,24.14,2025 CCAA Track & Field Championships / Pollo Campero,"May 1, 2025",22,False
2025,D2,women,200,72,"Olson, Valerie",SR-4,Oklahoma Baptist,24.15,2025 GAC Outdoor Championships,"Apr 30, 2025",22,False
2025,D2,women,200,72,"Manser, Loreena",FR-1,California (Pa.),24.15,2025 PSAC Outdoor Track & Field Championships,"May 8, 2025",22,False
2025,D2,women,200,72,"Latchinson, An'Janae",JR-3,Tuskegee,24.15,UAB Spring Invitational,"Mar 28, 2025",22,False
2025,D2,women,200,75,"Wallace, Caliyah",SO-2,Tiffin,24.16,G-MAC Outdoor Track & Field Championships,"Apr 30, 2025",22,False
2025,D2,women,200,76,"Moore, Kori",FR-1,Tusculum,24.17,2025 Aggie Invitational,"Apr 18, 2025",22,False
2025,D2,women,200,77,"Montgomery, Nakhia",JR-3,Columbus St.,24.18,Peach Belt Conference Outdoor Track Championship,"Apr 28, 2025",22,False
2022,D2,women,100H,1,"Wilson, Jahmaal",SO-2,West Texas A&M,13.39,WT Last Chance 2022 Meet,"May 15, 2022",22,True
2022,D2,women,100H,2,"Rollins, Louis",SR-4,Pittsburg St.,13.43,MIAA Championships,"May 6, 2022",22,True
2022,D2,women,100H,3,"Caldwell, TJ",FR-1,Pittsburg St.,13.84,MIAA Championships,"May 6, 2022",22,True
2022,D2,women,100H,4,"Fields, Ryan",SO-2,Cal Poly Pomona,13.92,62nd Annual Mt. SAC Relays (Collegiate),"Apr 13, 2022",22,True
2022,D2,women,100H,5,"Henry, Romain",FR-1,Washburn,13.93,MIAA Championships,"May 6, 2022",22,True
2022,D2,women,100H,6,"Elliott Jr., Leroy",SR-4,Adams State,13.97,Air Force Twilight Open,"May 6, 2022",22,True
2022,D2,women,100H,7,"Hartman, Samuel",JR-3,Seton Hill,14.02,VertKlasse Meeting,"Apr 1, 2022",22,True
2022,D2,women,100H,7,"Wormek, Parker",FR-1,Central Missouri,14.02,14th Annual David Suenram/Gorilla Classic,"Apr 9, 2022",22,True
2022,D2,women,100H,7,"Whyte, Troy",SO-2,Lincoln (Mo.),14.02,MIAA Championships,"May 6, 2022",22,True
2022,D2,women,100H,10,"Williams , Warren",FR-1,Johnson C. Smith,14.03,2022 ADIDAS Winthrop University  Invitational,"Mar 25, 2022",22,True
2022,D2,women,100H,11,"Gray, William",SR-4,Limestone,14.04,2022 SAC Outdoor Track & Field Championship,"May 5, 2022",22,True
2022,D2,women,100H,12,"Lopez, Edgardo",SO-2,P.R.-Mayaguez,14.05,3e5r CIRCUITO FAPUR 2022,"May 14, 2022",22,True
2022,D2,women,100H,13,"McClain, Wilson",SO-2,Alabama-Huntsville,14.07,Lee University Last Chance,"May 14, 2022",22,True
2022,D2,women,100H,13,"Bartlett, Rashane",SO-2,Lincoln (Mo.),14.07,MIAA Championships,"May 6, 2022",22,True
2022,D2,women,100H,15,"Ruiz, Angel",SR-4,P.R.-Mayaguez,14.08,3e5r CIRCUITO FAPUR 2022,"May 14, 2022",22,True
2022,D2,women,100H,16,"Macon, Cameron",SO-2,TAMU-Commerce,14.09,WT Last Chance 2022 Meet,"May 15, 2022",22,True
2022,D2,women,100H,17,"Perryman, Corey",SR-4,UT-Tyler,14.12,WT Last Chance 2022 Meet,"May 15, 2022",22,True
2022,D2,women,100H,17,"Hudnall, Chris",SO-2,UC-Colo. Spgs.,14.12,Jo Meaker Classic,"Apr 8, 2022",22,True
2022,D2,women,100H,19,"Christiansen, Abel",JR-3,Minnesota State,14.14,Holst Invitational,"Apr 22, 2022",22,True
2022,D2,women,100H,20,"Sommacal, Alessio",FR-1,Cal Poly Pomona,14.15,CCAA Track & Field Championships,"May 5, 2022",22,True
2022,D2,women,100H,20,"Wagner , Joshua",SO-2,Alaska Anchorage,14.15,2022 GNAC Outdoor Track and Field Championship,"May 13, 2022",22,True
2022,D2,women,100H,22,"Kryukov, Elvis",JR-3,Angelo State,14.18,Lone Star Conference Outdoor Championships,"May 5, 2022",22,True
2022,D2,women,100H,23,"Onwaeze, Nnamdi",FR-1,Cal Poly Pomona,14.19,Franson Classic Collegiate and Open Track Meet,"Mar 19, 2022",22,False
2022,D2,women,100H,24,"Lokonobei, Lawrence",SO-2,Augustana (S.D.),14.2,Deb Schulz Open,"May 6, 2022",22,False
2022,D2,women,100H,25,"Harper, Johnathon",SR-4,TAMU-Kingsville,14.22,2022 Cactus Cup - Texas A&M Kingsville,"Apr 15, 2022",22,False
2022,D2,women,100H,26,"Bush, Dakarai",SO-2,Harding,14.23,ASU Red Wolf Open,"Apr 22, 2022",22,False
2022,D2,women,100H,27,"Turner, Ashton",FR-1,UT-Tyler,14.25,Carl Kight Invitational & Multis,"Apr 8, 2022",22,False
2022,D2,women,100H,28,"Deberry, Jathan",SR-4,Central Missouri,14.26,2022 Loper Twilight,"May 14, 2022",22,False
2022,D2,women,100H,29,"Johnson, Jordan",SO-2,TAMU-Commerce,14.28,Lone Star Conference Outdoor Championships,"May 5, 2022",22,False
2022,D2,women,100H,30,"Griffin, Julian",SO-2,Wheeling,14.3,Jesse Owens Track Classic,"Apr 22, 2022",22,False
2022,D2,women,100H,31,"Durnin, Nick",JR-3,Minnesota State,14.31,Maverick Open,"May 4, 2022",22,False
2022,D2,women,100H,31,"Smallwood, Makiyah",SR-4,Grand Valley St.,14.31,Lee University Last Chance,"May 14, 2022",22,False
2022,D2,women,100H,33,"Mooney, Trey",JR-3,Pittsburg St.,14.32,14th Annual David Suenram/Gorilla Classic,"Apr 9, 2022",22,False
2022,D2,women,100H,34,"Marshall, Christian",FR-1,West Texas A&M,14.34,Lone Star Conference Outdoor Championships,"May 5, 2022",22,False
2022,D2,women,100H,35,"Moore, Travis",SR-4,Ashland,14.39,Ashland Alumni Open,"Apr 29, 2022",22,False
2022,D2,women,100H,35,"Blanchard, Jackson",JR-3,Grand Valley St.,14.39,Pacesetter Sports Invitational,"Apr 8, 2022",22,False
2022,D2,women,100H,37,"Blackmon, Matthew",FR-1,Carson-Newman,14.4,Lee University Last Chance,"May 14, 2022",22,False
2022,D2,women,100H,37,"Schmidt, Carl",SO-2,CSU-Pueblo,14.4,Dr. Dan Caprioglio Early Bird,"Mar 18, 2022",22,False
2022,D2,women,100H,39,"Fagan, Sean",SO-2,Hillsdale,14.42,Great Midwest Outdoor Track & Field Championships,"May 4, 2022",22,False
2022,D2,women,100H,40,"Williams, Parker",FR-1,Chico State,14.43,Aggie Open,"Mar 11, 2022",22,False
2022,D2,women,100H,40,"Davis, Zayden",SO-2,Colorado Mesa,14.43,APU Last Chance,"May 13, 2022",22,False
2022,D2,women,100H,40,"Patten, Shemar",FR-1,Mississippi College,14.43,2022 Al Schmidt Bulldog Relays,"Mar 23, 2022",22,False
2022,D2,women,100H,43,"Lumpkins, Kyle",JR-3,Angelo State,14.45,2022 Ross Black Track and Field Open,"Apr 22, 2022",22,False
2022,D2,women,100H,44,"Hamm, Shareez",JR-3,Academy of Art,14.46,2022 PacWest Track & Field Championships,"Apr 29, 2022",22,False
2022,D2,women,100H,45,"Jones, Dominic",SR-4,Lake Erie,14.47,Great Midwest Outdoor Track & Field Championships,"May 4, 2022",22,False
2022,D2,women,100H,46,"Dely, Jordany",SO-2,New Haven,14.48,Northeast-10 Outdoor Track & Field Championships,"May 6, 2022",22,False
2022,D2,women,100H,46,"Woirin, Maxime",FR-1,TAMU-Commerce,14.48,2022 East Texas Invitational,"Apr 9, 2022",22,False
2022,D2,women,100H,48,"Pierre, Renald",SO-2,SW Minnesota St.,14.49,Minnesota State Open,"Apr 8, 2022",22,False
2022,D2,women,100H,48,"Trembly, Creighton",SO-2,Chadron State,14.49,2022 Loper Twilight,"May 14, 2022",22,False
2015,D2,women,4x100,1,,,St. Augustine's (E),45.17,2015 CIAA Outdoor Track & Field Championship,"Apr 17, 2015",16,True
2015,D2,women,4x100,2,,,Lincoln (Mo.) (D),45.26,2015 Drake Relays presented by Hy-Vee,"Apr 22, 2015",16,True
2015,D2,women,4x100,3,,,Lincoln (Mo.) (E),45.28,Huskie Classic,"May 9, 2015",16,True
2015,D2,women,4x100,4,,,New Mexico Highlands (A),45.5,RMAC Outdoor Track and Field Championships,"May 1, 2015",16,True
2015,D2,women,4x100,5,,,Lincoln (Mo.) (B),45.57,2015 Drake Relays presented by Hy-Vee,"Apr 22, 2015",16,True
2015,D2,women,4x100,6,,,Winston-Salem St. (D),45.72,2015 CIAA Outdoor Track & Field Championship,"Apr 17, 2015",16,True
2015,D2,women,4x100,7,,,West Texas A&M (C),45.73,Lone Star Outdoor Track and Field Championships,"May 7, 2015",16,True
2015,D2,women,4x100,8,,,Adams State (A),45.74,RMAC Outdoor Track and Field Championships,"May 1, 2015",16,True
2015,D2,women,4x100,9,,,New Mexico Highlands (D),45.76,Mt. SAC Relays,"Apr 16, 2015",16,True
2015,D2,women,4x100,10,,,Lincoln (Mo.) (C),45.77,Missouri S&T Dewey Allgood Invite,"Apr 18, 2015",16,True
2015,D2,women,4x100,10,,,Grand Valley St. (A),45.77,GVSU Second to Last Chance,"May 8, 2015",16,True
2015,D2,women,4x100,12,,,Tarleton State (G),45.91,Lone Star Outdoor Track and Field Championships,"May 7, 2015",16,True
2015,D2,women,4x100,13,,,Tiffin (B),45.94,"Hillsdale ""Last Chance"" Classic","May 6, 2015",16,True
2015,D2,women,4x100,14,,,Bellarmine (B),45.97,GLVC Conference Championships,"May 1, 2015",16,True
2015,D2,women,4x100,15,,,Winston-Salem St. (C),45.99,Duke Twilight,"May 6, 2015",16,True
2015,D2,women,4x100,16,,,St. Augustine's (D),46.05,Florida Relays,"Apr 2, 2015",16,True
2015,D2,women,4x100,17,,,Winston-Salem St. (A),46.15,Wake Forest Open,"Mar 20, 2015",16,False
2015,D2,women,4x100,18,,,U-Mary (C),46.16,Lyle Hokanson Classic,"May 1, 2015",16,False
2015,D2,women,4x100,19,,,P.R.-Rio Piedras (A),46.2,Justas LAI 2015,"Apr 16, 2015",16,False
2015,D2,women,4x100,20,,,Alabama-Huntsville (D),46.37,Jace LaCoste Invitational,"May 1, 2015",16,False
2015,D2,women,4x100,21,,,Claflin (E),46.38,SIAC Track and Field Championship,"Apr 16, 2015",16,False
2015,D2,women,4x100,22,,,Academy of Art (A),46.53,37th SDSU Aztec Invitational,"Mar 26, 2015",16,False
2015,D2,women,4x100,23,,,St. Augustine's (A),46.59,Wake Forest Open,"Mar 20, 2015",16,False
2015,D2,women,4x100,24,,,West Texas A&M (A),46.63,Bobcat Invitational,"Mar 26, 2015",16,False
2015,D2,women,4x100,25,,,Nova Southeastern (A),46.64,Peach Belt Conference Track Championship,"Apr 16, 2015",16,False
2015,D2,women,4x100,26,,,Queens (N.C.) (A),46.66,South Atlantic Conference Champiionship,"Apr 17, 2015",16,False
2015,D2,women,4x100,27,,,TAMU-Kingsville (D),46.7,LSU Alumni Gold,"Apr 18, 2015",16,False
2015,D2,women,4x100,27,,,Cal St. Dom. Hills (D),46.7,CSULA 2015 Twilight Open,"Apr 16, 2015",16,False
2015,D2,women,4x100,29,,,So. Conn. St. (D),46.74,Northeast-10 Outdoor Track & Field Championships,"May 1, 2015",16,False
2015,D2,women,4x100,30,,,So. Conn. St. (A),46.76,Mark Young Invitational,"Apr 18, 2015",16,False
2015,D2,women,4x100,31,,,Columbus St. (B),46.77,Jace LaCoste Invitational,"May 1, 2015",16,False
2015,D2,women,4x100,32,,,Seattle Pacific (A),46.82,GNAC Outdoor Track & Field Championships,"May 8, 2015",16,False
2015,D2,women,4x100,33,,,Indianapolis (G),46.83,GLVC Conference Championships,"May 1, 2015",16,False
2015,D2,women,4x100,33,,,Chico State (H),46.83,CCAA Championships,"Apr 29, 2015",16,False
2015,D2,women,4x100,35,,,Pittsburg St. (B),46.85,MIAA Conference Championships,"May 1, 2015",16,False
2015,D2,women,4x100,36,,,U-Mary (A),46.88,2015 Yellow Jacket Spring Open,"Mar 28, 2015",16,False
2015,D2,women,4x100,37,,,Claflin (F),46.89,Georgia Invitational,"May 9, 2015",16,False
2015,D2,women,4x100,38,,,CSU-Pueblo (A),46.9,RMAC Outdoor Track and Field Championships,"May 1, 2015",16,False
2023,D1,men,800,1,"Bizimana, Yusuf",JR-3,Texas,1:45.82,Big 12 Outdoor Track & Field Championships,"May 12, 2023",48,True
2023,D1,men,800,2,"Sumner, Will",FR-1,Georgia,1:46.20,SEC Outdoor Track & Field Championships,"May 11, 2023",48,True
2023,D1,men,800,2,"Rhoden, Tarees",JR-3,Clemson,1:46.20,UF Tom Jones Memorial,"Apr 14, 2023",48,True
2023,D1,men,800,4,"Hassan, Abdullahi",JR-3,Wisconsin,1:46.25,2023 Bryan Clay Invitational,"Apr 13, 2023",48,True
2023,D1,men,800,5,"Marshall, Camden",SO-2,Indiana,1:46.57,Big Ten Outdoor Championships,"May 12, 2023",48,True
2023,D1,men,800,6,"Yanouri, Mehdi",JR-3,Oklahoma State,1:46.71,Big 12 Outdoor Track & Field Championships,"May 12, 2023",48,True
2023,D1,men,800,6,"Carrozza, Crayton",JR-3,Texas,1:46.71,Big 12 Outdoor Track & Field Championships,"May 12, 2023",48,True
2023,D1,men,800,8,"Ellis, Sam",SO-2,Washington,1:46.77,Pac-12 Track & Field Championships,"May 12, 2023",48,True
2023,D1,men,800,8,"Whitmarsh, Sam",SO-2,Texas A&M,1:46.77,SEC Outdoor Track & Field Championships,"May 11, 2023",48,True
2023,D1,men,800,10,"Crorken, Tiarnan",SR-4,Ole Miss,1:46.82,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",48,True
2023,D1,men,800,10,"Thornton, Aman",JR-3,Clemson,1:46.82,UF Tom Jones Memorial,"Apr 14, 2023",48,True
2023,D1,men,800,12,"Spencer, Adam",SO-2,Wisconsin,1:46.84,Big Ten Outdoor Championships,"May 12, 2023",48,True
2023,D1,men,800,13,"Sahlman, Colin",FR-1,Northern Arizona,1:46.99,Desert Heat Classic 2023,"Apr 29, 2023",48,True
2023,D1,men,800,14,"Austin, Sam",SO-2,Florida,1:47.00,UF Tom Jones Memorial,"Apr 14, 2023",48,True
2023,D1,men,800,15,"Vilca, Marco",JR-3,Texas Tech,1:47.09,UF Tom Jones Memorial,"Apr 14, 2023",48,True
2023,D1,men,800,16,"McCarthy, Aidan",SO-2,Cal Poly,1:47.14,Big West Track & Field Champio,"May 12, 2023",48,True
2023,D1,men,800,17,"Plant, Nicholas",FR-1,Virginia Tech,1:47.18,ACC Outdoor Track & Field Championships,"May 11, 2023",48,True
2023,D1,men,800,18,"Franklin, Baylor",SR-4,Ole Miss,1:47.21,Virginia Challenge,"Apr 20, 2023",48,True
2023,D1,men,800,19,"Gomez, Jason",SR-4,Iowa State,1:47.26,2023 Bryan Clay Invitational,"Apr 13, 2023",48,True
2023,D1,men,800,20,"Murphy, Conor",JR-3,Virginia,1:47.27,Virginia Challenge,"Apr 20, 2023",48,True
2023,D1,men,800,21,"Jones, Jonathan",SR-4,Texas,1:47.28,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",48,True
2023,D1,men,800,22,"Roban, Handal",FR-1,Penn State,1:47.29,LSU Lloyd Wills Invitational,"Apr 8, 2023",48,True
2023,D1,men,800,23,"Dolan, Sean",JR-3,Villanova,1:47.33,Larry Ellis Invitational 2023,"Apr 14, 2023",48,True
2023,D1,men,800,24,"Swanepoel, Rynard",SO-2,Wake Forest,1:47.38,Wake Forest Invitational,"Apr 21, 2023",48,True
2023,D1,men,800,24,"Fernandez, Sebastian",SO-2,BYU,1:47.38,2023 Bryan Clay Invitational,"Apr 13, 2023",48,True
2023,D1,men,800,26,"Anderson, Navasky",SR-4,Miss State,1:47.40,2023 Maroon and White Invite,"Apr 28, 2023",48,True
2023,D1,men,800,27,"Kipyego, Darius",SO-2,Iowa State,1:47.41,Big 12 Outdoor Track & Field Championships,"May 12, 2023",48,True
2023,D1,men,800,28,"Smith, Peter",JR-3,Iowa State,1:47.49,Big 12 Outdoor Track & Field Championships,"May 12, 2023",48,True
2023,D1,men,800,29,"Nagel, Ben",SR-4,Virginia Tech,1:47.53,ACC Outdoor Track & Field Championships,"May 11, 2023",48,True
2023,D1,men,800,30,"Powell, Kash",JR-3,Long Beach St.,1:47.57,RaferJohnson/Jackie Joyner-Kersee Collegiate,"Mar 25, 2023",48,True
2023,D1,men,800,31,"Rodin, Jacob",SR-4,North Dakota State,1:47.58,Summit League Outdoor Championships,"May 11, 2023",48,True
2023,D1,men,800,32,"Green, A J",JR-3,Kansas,1:47.66,Big 12 Outdoor Track & Field Championships,"May 12, 2023",48,True
2023,D1,men,800,33,"Smallwood, Darius",SO-2,Penn State,1:47.67,Pepsi Florida Relays,"Mar 31, 2023",48,True
2023,D1,men,800,34,"Selles, Alex",SR-4,LSU,1:47.68,2023 Bryan Clay Invitational,"Apr 13, 2023",48,True
2023,D1,men,800,35,"Poynter, Bobby",SR-4,USC,1:47.69,63rd Annual Mt. SAC Relays,"Apr 12, 2023",48,True
2023,D1,men,800,35,"Blackman, Dugion",SO-2,Hampton,1:47.69,CAA Outdoor Track and Field Championships,"May 5, 2023",48,True
2023,D1,men,800,37,"Martin, Gary",FR-1,Virginia,1:47.74,Virginia Grand Prix,"Apr 15, 2023",48,True
2023,D1,men,800,38,"Zahafi, Ayman",SR-4,Miami (Fla.),1:47.79,Hurricane Alumni Invitational,"Apr 7, 2023",48,True
2023,D1,men,800,39,"Dodds, Callum",JR-3,Penn State,1:47.80,Pepsi Florida Relays,"Mar 31, 2023",48,True
2023,D1,men,800,39,"Herrmann, Lorenz",JR-3,Idaho,1:47.80,Oregon State High Performance,"Apr 28, 2023",48,True
2023,D1,men,800,41,"O'Toole, Justin",JR-3,Columbia,1:47.84,Wake Forest Invitational,"Apr 21, 2023",48,True
2023,D1,men,800,42,"Burr, Mitchell",JR-3,Army West Point,1:47.85,West Point Twilight,"May 11, 2023",48,True
2023,D1,men,800,43,"Conrad, Christopher",SR-4,Missouri,1:47.89,Raleigh Relays,"Mar 23, 2023",48,True
2023,D1,men,800,44,"Elliott, Cass",SR-4,Washington,1:47.95,2023 Bryan Clay Invitational,"Apr 13, 2023",48,True
2023,D1,men,800,45,"Herron, Camron",JR-3,Texas,1:47.97,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",48,True
2023,D1,men,800,46,"Griner, Luke",JR-3,Army West Point,1:48.00,Larry Ellis Invitational 2023,"Apr 14, 2023",48,True
2023,D1,men,800,47,"Frilot, Lloyd",JR-3,Houston,1:48.09,The American Outdoor Track & Field Championships,"May 12, 2023",48,True
2023,D1,men,800,48,"Dahl, Nick",SR-4,Duke,1:48.10,Wake Forest Invitational,"Apr 21, 2023",48,True
2023,D1,men,800,49,"Brouw, Ethan",SO-2,New Mexico,1:48.12,Fresno St Invite,"Apr 28, 2023",48,False
2023,D1,men,800,50,"Desmeules, Olivier",JR-3,Penn State,1:48.13,Virginia Challenge,"Apr 20, 2023",48,False
2023,D1,men,800,51,"Mahadi, Hafez",FR-1,Oklahoma State,1:48.16,Big 12 Outdoor Track & Field Championships,"May 12, 2023",48,False
2023,D1,men,800,52,"Rizzo, Alexander",SR-4,Navy,1:48.18,Virginia Grand Prix,"Apr 15, 2023",48,False
2023,D1,men,800,53,"Hanson, Drake",JR-3,Northern Iowa,1:48.19,2023 Kip Janvrin Open,"Apr 27, 2023",48,False
2023,D1,men,800,54,"Henry, Gianni",FR-1,Albany,1:48.23,West Point Twilight,"May 11, 2023",48,False
2023,D1,men,800,55,"Kadri, Ahmed",SO-2,Eastern Kentucky,1:48.24,EKU Rick Erdmann Twilight,"Apr 21, 2023",48,False
2023,D1,men,800,56,"Bambals, Oskars",JR-3,Miami (Fla.),1:48.27,Hurricane Alumni Invitational,"Apr 7, 2023",48,False
2023,D1,men,800,57,"Brown, Richard",JR-3,Western Illinois,1:48.29,2023 Kip Janvrin Open,"Apr 27, 2023",48,False
2023,D1,men,800,58,"Castro, Juan Diego",SO-2,Oklahoma State,1:48.33,2023 Bryan Clay Invitational,"Apr 13, 2023",48,False
2023,D1,men,800,59,"Foster, Nick",SR-4,Michigan,1:48.38,2023 Billy Hayes Invitational,"May 5, 2023",48,False
2023,D1,men,800,60,"Russell III, Leroy",JR-3,Arkansas,1:48.39,63rd Annual Mt. SAC Relays,"Apr 12, 2023",48,False
2023,D1,men,800,60,"Gentil, Cebastian",SR-4,Iowa State,1:48.39,Desert Heat Classic 2023,"Apr 29, 2023",48,False
2023,D1,men,800,62,"Blake, J'Voughnn",FR-1,Dartmouth,1:48.42,Hurricane Collegiate Invitational,"Mar 25, 2023",48,False
2023,D1,men,800,63,"Dick, Justice",SR-4,Kansas,1:48.45,Big 12 Outdoor Track & Field Championships,"May 12, 2023",48,False
2023,D1,men,800,64,"Ndiwa, Victor",FR-1,Clemson,1:48.46,Knights Invite,"Mar 24, 2023",48,False
2023,D1,men,800,65,"Dorenkamp, Evan",JR-3,Penn State,1:48.47,Bison Outdoor Classic,"Apr 14, 2023",48,False
2023,D1,men,800,66,"Wells, Riley",JR-3,Illinois State,1:48.48,2023 Bryan Clay Invitational,"Apr 13, 2023",48,False
2023,D1,men,800,67,"Mohamed, Mohammed",JR-3,Long Beach St.,1:48.49,RaferJohnson/Jackie Joyner-Kersee Collegiate,"Mar 25, 2023",48,False
2023,D1,men,800,68,"Ishii, Yukichi",SO-2,Penn State,1:48.50,Bison Outdoor Classic,"Apr 14, 2023",48,False
2023,D1,men,800,69,"Hoots, Joe",SR-4,Tennessee,1:48.54,SEC Outdoor Track & Field Championships,"May 11, 2023",48,False
